id,caption,createur,idInterpretation_id
18156,"Colors are calming and the scene is peaceful",bart_1,5844
18157,"Love the colors and the structure of this painting",bart_2,5844
18158,"I like the way the colors are painted",t5_1,5844
18159,"I like the way the colors are blended together",t5_2,5844
18160,"how the chair is looking&DARKGREY#DARKGREY#DARKGREY#GREY#TAN makes me content",FST,5844
18161,"Scene is peaceful and the colors are calming",bart_1,5845
18162,"Love the colors and the way they all blend together",bart_2,5845
18163,"I like the way the colors are painted and the scene is very interesting",t5_1,5845
18164,"I like the colors and the way the people are dressed",t5_2,5845
18165,"the way the trees are looking&TAN#GREY#TAN#DARKGREY#GREY pleasing",FST,5845
18166,"Mountains in the background look like a nice place to be",bart_1,5846
18167,"Love the colors and the scene is very peaceful",bart_2,5846
18168,"I like the way the colors are drawn and the man is walking in the distance",t5_1,5846
18169,"I like the way the man is standing on the mountain",t5_2,5846
18170,"the way the mountain is painted&LIGHTGREY#LIGHTGREY#GREY#GREY#GREY pleasing",FST,5846
18171,"Colors are calming and relaxing",bart_1,5847
18172,"Love the colors and the way they all blend together",bart_2,5847
18173,"I like the way the colors are painted and the scene is very bright",t5_1,5847
18174,"I like the colors and the way the artist is working",t5_2,5847
18175,"it's nice the way the snake is looking&IVORY#DARKGREY#DARKGREY#BROWN#TAN",FST,5847
18176,"Colors and shapes look like they are glowing from the sun",bart_1,5848
18177,"Looks like a ghost and I feel fear for the people in this painting",bart_2,5848
18178,"I am not sure what is going on here but it looks like a ghost",t5_1,5848
18179,"I feel fear because it looks like a monster is about to attack someone",t5_2,5848
18180,"&DARKGREY#GREY#GREY#DARKGREY#DARKGREY creepy",FST,5848
18181,"Colors are calming and the scene is peaceful",bart_1,5849
18182,"Like the way the tree is painted and the colors are muted",bart_2,5849
18183,"I like the way the colors are drawn and the scene is very interesting",t5_1,5849
18184,"I like the colors and the way the artist painted the painting",t5_2,5849
18185,"how the lawn mower is painted&LIGHTGREY#GREY#GREY#DARKGREY#GREY pleasing",FST,5849
18186,"Painting is boring because the colors are muted and dull",bart_1,5850
18187,"Is the only thing I can tell about this painting but it is a little confusing to me",bart_2,5850
18188,"I am not sure what is going on here but it looks like a ghost",t5_1,5850
18189,"I am not sure what this painting is supposed to be",t5_2,5850
18190,"i'm confused about this artwork",FST,5850
18191,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,5851
18192,"Do not know what I am looking at it is just a bunch of random shapes and colors",bart_2,5851
18193,"I am not sure what is going on here but it makes me feel confused",t5_1,5851
18194,"I am not sure what this is supposed to be",t5_2,5851
18195,"i'm confused about this artwork",FST,5851
18196,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,5852
18197,"Am curious as to what is behind the box and what it is supposed to be",bart_2,5852
18198,"I am not sure what is going on here but it looks like a painting of a table",t5_1,5852
18199,"I am not sure what this painting is supposed to be",t5_2,5852
18200,"i'm not sure what's going on here",FST,5852
18201,"Black and white painting of a mountain in the background looks like it is filled with smoke",bart_1,5853
18202,"Looks like a ghost and I fear for the people in this painting",bart_2,5853
18203,"I am not sure what is going on here but it looks like a ghost",t5_1,5853
18204,"I feel fear because it looks like a storm is coming",t5_2,5853
18205,"how the mountain is looking&DARKGREY#DARKGREY#GREY#TAN#DARKGREY makes me fearful",FST,5853
18206,"Black and white painting looks like a scary place to be",bart_1,5854
18207,"Looks like a ghost and I fear for the person who is going to hurt her",bart_2,5854
18208,"I am not sure what is going on here but it looks like a storm is coming",t5_1,5854
18209,"I feel fear because the water looks like it is about to sink",t5_2,5854
18210,"how the bottle is painted&GREY#GREY#GREY#DARKGREY#GREY makes me scared",FST,5854
18211,"Woman looks like she is enjoying herself and relaxing",bart_1,5855
18212,"Like the way the man's body is drawn",bart_2,5855
18213,"I like the way the woman is holding her hand",t5_1,5855
18214,"I like the way the woman is sitting in the chair",t5_2,5855
18215,"the way the woman is painted&TAN#GREY#DARKGREY#DARKGREY#DARKGREY pleasing",FST,5855
18216,"Painting is boring and lacks details in the image",bart_1,5856
18217,"Am curious as to what is behind this tree and what it means",bart_2,5856
18218,"I am not sure what is going on here but it looks like a painting of a house",t5_1,5856
18219,"I am confused by the lack of detail in this painting",t5_2,5856
18220,"i don't get what the artist wanted to say here",FST,5856
18221,"Black and white painting looks like a scary place to be",bart_1,5857
18222,"Looks like a black and white painting with no color",bart_2,5857
18223,"I am not sure what is going on here but it looks like a ghost",t5_1,5857
18224,"I am afraid that the people are going to kill someone",t5_2,5857
18225,"how the plate is painted&GREY#LIGHTGREY#GREY#DARKGREY#DARKGREY makes me scared",FST,5857
18226,"Picture is boring and lacks details",bart_1,5864
18227,"Do not know what I am looking at it is just a bunch of lines and nothing special",bart_2,5864
18228,"I am not sure what is going on here but it looks like a painting of a man or woman",t5_1,5864
18229,"I am confused as to what this is supposed to be",t5_2,5864
18230,"i don't get what the artist wanted to say here",FST,5864
18231,"Painting looks like a scary place to be",bart_1,5865
18232,"Looks like a ghost and I fear for the people in this painting",bart_2,5865
18233,"I feel fear because the dark colors and shadows make me feel like I am going to die",t5_1,5865
18234,"I feel fear because it looks like a bunch of people are going to kill someone",t5_2,5865
18235,"it's scary the way the plate is painted&DARKGREY#LIGHTGREY#DARKGREY#GREY#DARKGREY",FST,5865
18236,"Black and white is very scary",bart_1,5866
18237,"Looks like a ghost and I fear for the person who is going to hurt her",bart_2,5866
18238,"I am not sure what is going on here but it looks like a ghost",t5_1,5866
18239,"I am afraid that the snake is going to kill someone",t5_2,5866
18240,"the way the snail is painted&GREY#GREY#LIGHTGREY#DARKGREY#TAN makes me fearful",FST,5866
18241,"Black and white painting looks like a scary place to be",bart_1,5867
18242,"Looks like a storm is coming and it is going to destroy the landscape",bart_2,5867
18243,"I am not sure what is going on here but it looks like a ghost",t5_1,5867
18244,"I am afraid that this is a monster",t5_2,5867
18245,"i'm scared because of the way the plain is painted&DARKGREY#DARKGREY#GREY#GREY#DARKGREY",FST,5867
18246,"Colors are calming and relaxing",bart_1,5868
18247,"Love the colors and the patterns on the flowers",bart_2,5868
18248,"I like the way the colors are painted and the shapes look very realistic",t5_1,5868
18249,"I like the colors and the way they blend together",t5_2,5868
18250,"it's pleasing to look at the way the snake is painted&BROWN#DARKGREY#GREY#GREY#GREY",FST,5868
18251,"Dark colors and the lines of the painting make it look like something bad is about to happen",bart_1,5869
18252,"Do not like the dark colors and the lack of details in the painting",bart_2,5869
18253,"I am not sure what is going on here but it looks like a ghost",t5_1,5869
18254,"I am afraid that the man is going to kill someone",t5_2,5869
18255,"how the willow tree is painted&GREY#BROWN#TAN#DARKGREY#DARKGREY creepy",FST,5869
18256,"Man looks like he is being tortured by a demon",bart_1,5870
18257,"Looks like he is going to hurt her",bart_2,5870
18258,"I feel fear because the man looks like he is about to kill someone",t5_1,5870
18259,"I feel fear because the man looks like he is about to kill someone",t5_2,5870
18260,"the way the bed is painted&LIGHTGREY#DARKGREY#DARKGREY#GREY#GREY is scary",FST,5870
18261,"Scene is peaceful and the colors are calming",bart_1,5871
18262,"Love the colors and the animals in this painting",bart_2,5871
18263,"I like the way the colors are drawn and the scene is very peaceful",t5_1,5871
18264,"I like the contrast of the white horse and the blue sky",t5_2,5871
18265,"it's nice the way the elephant is painted&GREY#TAN#LIGHTGREY#DARKGREY#GREY",FST,5871
18266,"Black and white painting of a bird with wings on it looks like it is in pain",bart_1,5872
18267,"Looks like a ghost and I fear for the person who is going to hurt her",bart_2,5872
18268,"I am not sure what is going on here but it looks like a ghost",t5_1,5872
18269,"I am afraid that the man is going to kill someone",t5_2,5872
18270,"how the elephant is painted&GREY#LIGHTGREY#GREY#DARKGREY#GREY is scary",FST,5872
18271,"Black and white painting looks like a scary place to be",bart_1,5873
18272,"Looks like a ghost and I am scared of what is behind it",bart_2,5873
18273,"I feel fear because it looks like a ghost is about to happen",t5_1,5873
18274,"I am afraid that the man is going to kill someone",t5_2,5873
18275,"how the chair is looking&DARKGREY#LIGHTGREY#GREY#LIGHTGREY#GREY creepy",FST,5873
18276,"Scene is peaceful and relaxing the colors are calming",bart_1,5874
18277,"Love the way the trees are painted it is very peaceful",bart_2,5874
18278,"I like the way the colors are painted and the scene is very dark",t5_1,5874
18279,"I like the colors and the way the trees are painted",t5_2,5874
18280,"the way the forest is painted&DARKGREY#DARKGREY#GREY#GREY#DARKGREY makes me content",FST,5874
18281,"Colors are calming and the scene is peaceful",bart_1,5875
18282,"Love the colors and the detail in the drawing",bart_2,5875
18283,"I like the way the colors are drawn and the shapes look very realistic",t5_1,5875
18284,"I like the colors and the way the bird is drawn",t5_2,5875
18285,"it's nice the way the butterfly is looking&LIGHTGREY#LIGHTGREY#GREY#GREY#DARKGREY",FST,5875
18286,"Black and white painting looks like a scary place to be",bart_1,5876
18287,"Do not like the black and white color scheme of this painting",bart_2,5876
18288,"I am not sure what is going on here but it looks like a ghost",t5_1,5876
18289,"I am afraid that the man is going to kill someone",t5_2,5876
18290,"&TAN#TAN#GREY#DARKGREY#DARKGREY scary",FST,5876
18291,"Man looks like he is in pain and the woman looks scared of him",bart_1,5877
18292,"Looks like a ghost and I fear for the people in this painting",bart_2,5877
18293,"I am not sure what is going on here but it looks like a monster in the background",t5_1,5877
18294,"I am afraid that the man is going to kill someone",t5_2,5877
18295,"the way the cattle is painted&DARKGREY#DARKGREY#GREY#TAN#DARKGREY makes me scared",FST,5877
18296,"Colors are calming and the scene is peaceful",bart_1,5878
18297,"Like the way the trees are painted it is very calming",bart_2,5878
